country,year,Adjusted savings: gross savings (% of GNI),"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",Bank nonperforming loans to total gross loans (%),Claims on other sectors of the domestic economy (% of GDP),Claims on other sectors of the domestic economy (annual growth as % of broad money),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of general government expenditure),Domestic general government health expenditure per capita (current US$),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),Domestic private health expenditure per capita (current US$),"Domestic private health expenditure per capita, PPP (current international $)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2015 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2015 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),"Gross fixed capital formation, private sector (% of GDP)","Gross fixed capital formation, private sector (current LCU)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education, total (% of relevant age group)",Gross national expenditure (% of GDP),Gross national expenditure (constant 2015 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),"Listed domestic companies, total",Market capitalization of listed domestic companies (% of GDP),Market capitalization of listed domestic companies (current US$),Net ODA received (% of gross capital formation),Net domestic credit (current LCU),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, preprimary, male (% gross)","School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Stocks traded, turnover ratio of domestic shares (%)"
Turkiye,2019,26.5000173,10.8656807239,5.02294929309671,67.166586997437,16.4676213132018,82.9321042607698,65.6017343922341,61.9187590874959,77.68532562,3.38674355,9.49525738,308.72858349,909.364691663423,22.31467628,88.68056648,261.209943960469,25.2325449997412,..,..,..,1087959910500,191750891481.94,1719794938626.71,27.5982191992092,1189961460100,209728473081.754,25.9072466470244,-12.475714566723,246767047826.279,439181171900,1117051242500,196878184125.319,..,..,..,..,..,97.634325800532,..,..,4209731216600,741957222772.506,..,26.1529689456379,26.5671002590919,1127646131363.18,198745513394.587,885137361357.752,1572790128100,3881873251100,684172871936.28,378,24.339727426062,184966060000,0.363054360667782,3345469047436.52,..,..,37.9658088684082,37.2692413330078,38.6303787231445,103.962959289551,0.98786997795105,0.970019996166229,103.790626525879,104.126350402832,111.910400390625,0.961769998073578,110.276336669922,113.458229064941,117.005470275879,0.951300024986267,114.014442443848,119.851821899414,187.942
Turkiye,2020,27.20101243,11.1023544875,3.89009244045221,76.6599273338173,37.2587330311018,98.3512406834346,75.1567182053658,70.9014631408085,78.84537506,3.6410346,10.72101116,311.62879855,994.051463733122,21.15461922,83.61160417,266.70910356033,31.5484413613926,..,..,..,1592634747600,227239893411.379,1771715175287.28,28.058764275897,1416468168700,202104139797.935,27.4055874618313,7.37149217029082,264957461435.651,471555377600,1383494365700,197399380285.197,..,..,..,..,..,103.489677085496,..,..,5224386645800,745424565375.359,..,26.8963148191324,27.2201039248466,1357785161956.04,193731146418.472,893960727311.001,1588468262900,4487669647200,640308503774.61,371,32.9692223622231,237473620000,0.236815818987482,4656079216911.82,..,..,39.7459297180176,39.1156997680664,40.3477897644043,103.296417236328,0.985870003700256,0.977119982242584,102.976020812988,103.600219726562,112.527458190918,0.973070025444031,111.511711120605,113.489212036133,118.883682250977,0.982479989528656,117.806449890137,119.907112121582,365.766479662036
Turkiye,2021,..,..,2.97599400811766,73.9720473113175,38.5202611502317,94.6532482061408,72.4237062796024,66.1373184203536,..,..,..,..,..,..,..,..,31.8770767506007,..,..,..,2310702027600,261084251175.208,1930337509760.3,31.6481820008858,2294109930200,259209524242.284,28.1419779218865,7.39938911895889,284562695006.99,506447594900,2039952595200,230492503745.235,..,..,..,..,..,100.228894749715,..,..,7265381080400,820909211236.094,..,30.4600768505599,30.8624776332301,2207986694956.72,249478533351.332,1006381131810.2,1788226752500,6481191957900,732304351162.332,..,..,..,0.404298633043701,6272745776804.55,..,..,..,..,..,102.596397399902,..,..,102.186958312988,102.984642028809,114.147331237793,..,113.14852142334,115.093872070312,125.763786315918,1.01570999622345,126.784469604492,124.792427062988,..
Turkiye,2022,..,..,1.97901752159553,55.9833499895145,52.605148873197,73.8946872351865,54.5191093482848,48.3682489829931,..,..,..,..,..,..,..,..,35.0541666920245,..,..,..,5260429519702.5,317586482068.102,1984966196667.19,30.344240756229,4553630991414.9,274915126565.849,29.6123002533183,2.78865170737038,292498157459.841,520570654402.115,4443791797061.64,268283834729.851,..,..,..,..,..,104.709925935796,..,..,15713372685132,948659179598.38,..,29.3624394821477,29.6412212043348,4406296255147.05,266020126565.852,1068994121962.45,1899483035537.5,13435515929490.8,811138752612.398,..,..,..,..,9933351261879.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.788530576882,8.28024877991147,1502234666231.13,..,..,369050073328.124,..,26.7190216652006,..,342520326922.014,27.003042121509,4.86248892216761,1425522459952.9,..,..,346161282821.009,..,..,99.98056,100.4201,100.2055,..,5997506304328.54,..,..,1308670873100.74,..,..,..,..,..,5239675932509.43,..,..,1171911909781.42,..,..,..,0.00963825840056094,..,..,..,61.0914497375488,61.0997695922852,61.0835189819336,105.323440551758,1.00460994243622,0.985430002212524,105.623428344727,105.036979675293,81.089729309082,0.968129992485046,79.3779296875,82.7371063232422,19.8289699554443,0.742649972438812,16.871000289917,22.7171802520752,..
European Union,1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.8465812475212,-0.133353408187858,1500231385104.73,..,..,418752015560.074,..,26.0806629644006,..,378600503462.58,26.2625078162573,-2.30706265010282,1392634763710.5,..,..,381240258155.894,..,..,..,..,101.2753,..,6121343268670.36,..,..,1492036302359.3,..,..,..,..,..,5441585269961.93,..,..,1337348216968.52,..,..,..,0.0102160703941754,..,..,..,63.1010589599609,63.5072288513184,62.7144317626953,105.551071166992,0.994199991226196,0.978280007839203,105.170097351074,105.914680480957,82.764518737793,0.964380025863647,80.8085021972656,84.6450729370117,20.4936504364014,0.762319982051849,17.7041301727295,23.2238807678223,..
European Union,1975,23.3890183155952,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.6856830418823,-11.3040720208473,1330644148853.14,..,..,434283685673.97,..,23.5540699471261,..,398243188338.854,25.1840165322727,-4.09754219159173,1335570966692.68,..,..,425801700576.777,..,..,..,..,100.8691,..,6081445846508.72,..,..,1726994602348.85,..,23.34933125301,23.2843610025238,..,..,5385948435592.83,..,..,1560693259442.8,3321,10.9014014068666,166400280000,0.0149211225938284,..,..,..,64.503776550293,64.6765594482422,64.3393783569336,105.31413269043,0.995599985122681,0.986660003662109,104.979110717773,105.633819580078,83.5828094482422,0.9791100025177,82.3285064697266,84.7876586914062,21.4252891540527,0.770110011100769,18.6189002990723,24.1769504547119,..
European Union,1976,23.4114481912508,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7177871370122,8.63373296548342,1445528411385.95,..,..,472887549809.766,..,23.6028603789338,..,417755361095.529,24.6618962323374,2.23383220269959,1365405381036.57,..,..,436499610658.883,..,..,..,..,101.3899,..,6413012585732.64,..,..,1825290289908.3,..,23.3497992965271,23.3021495204543,..,..,5644127566115.3,..,..,1628108773645.47,3330,10.5091371132999,144099690000,0.0182834162411876,..,..,..,65.7388229370117,66.2392425537109,65.2628021240234,105.233909606934,1.00577998161316,0.993149995803833,105.463203430176,105.014953613281,84.4565811157227,0.982710003852844,83.3351287841797,85.5336380004883,22.7137603759766,0.778180003166199,19.8548393249512,25.5143604278564,15.9723636623069
European Union,1977,23.0220544003162,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.7937674463271,-0.478566381618279,1438610598372.31,..,..,517104413791.748,..,23.1187293437417,..,463476187020.053,24.5790865844284,2.51060144596677,1399685268276.18,..,..,492752917394.675,..,..,..,..,100.5867,..,6560632927359.99,..,..,2058621772104.85,..,23.0398937992115,22.9065220102835,..,..,5815993465874.18,..,..,1845873841453.96,2818,8.74575759491807,146737920000,0.024401261881965,..,..,..,66.7903594970703,67.2070999145508,66.3941802978516,104.869270324707,0.995000004768372,0.990800023078918,104.396369934082,105.320663452148,85.4600219726562,0.987569987773895,84.5567321777344,86.3270034790039,23.4043197631836,0.794009983539581,20.6911106109619,26.0590896606445,18.433100597611
European Union,1978,23.3817807887761,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.0287092861366,0.0387333977277109,1439167821137.14,..,..,611334410264.886,..,23.3969809039744,..,571478910853.49,24.3418098316695,2.10379547415592,1429131783602.61,..,..,594556666430.506,..,..,..,..,101.0643,..,6730761141694.84,..,..,2482646699523,..,23.4485612963002,23.2642728455533,..,..,5989213933536.9,..,..,2245376928977.37,3232,10.3892472581558,229760120000,0.014254064212072,..,..,..,67.5943984985352,67.9732971191406,67.2343215942383,104.497360229492,0.995379984378815,0.993759989738464,104.036506652832,104.937149047852,85.9186477661133,0.992699980735779,85.2951431274414,86.5162734985352,24.1129703521729,0.809300005435944,21.5438594818115,26.6202907562256,20.3953010729443
European Union,1979,23.2008685879164,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.944989431174,7.47417409072915,1546733729546.68,..,..,766062436407.177,..,23.127049389733,..,682858778933.269,24.490140361164,3.70911412638179,1482139912472.82,..,..,723105963977.961,..,..,..,..,100.6485,..,7036072239939.42,..,..,3036186692882.45,..,23.2603447777518,23.0886258160968,..,..,6217207136169.26,..,..,2711414632082.57,3099,8.54247983218187,228320860000,0.0106662323070808,..,..,..,68.4614334106445,68.7738494873047,68.1645584106445,103.905082702637,0.993489980697632,0.993900001049042,103.332710266113,104.451110839844,86.4843215942383,0.994470000267029,85.938232421875,87.0071334838867,24.0465602874756,0.814779996871948,21.5629196166992,26.4647693634033,15.2536053493567
European Union,1980,22.3426620533316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5701522540317,2.48388862747268,1585152872752.17,..,..,877601576432.83,..,22.1638206289844,..,732062192862.284,25.1552986280067,2.97276473893784,1526200445172.54,..,..,830869523084.024,..,..,99.67254,100.3585,100.0242,..,7207101519475.57,..,..,3448898370191.73,..,22.2563391318649,22.2353129661158,..,..,6362779882302.56,..,..,3039292442186.72,3163,7.68845803305879,229491470000,0.00781789851486244,..,..,..,69.593620300293,69.939826965332,69.2645721435547,103.328201293945,0.995000004768372,0.998359978199005,102.849922180176,103.78441619873,87.005989074707,1.00116002559662,86.776741027832,87.2253112792969,24.4779796600342,0.818220019340515,21.9996700286865,26.8873291015625,15.7558604657861
European Union,1981,20.7668855229796,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.1648918120556,-9.85092673962804,1429000624546.25,..,..,695898117261.282,..,20.8608093991897,..,600747485167.726,24.3289876363558,-3.41528583656601,1474076337530.95,..,..,700623732259.649,..,..,99.81945,100.4307,100.1328,..,7120313706895.62,..,..,2975048518403.39,..,20.4936380762496,20.6642373784353,..,..,6403200601189.79,..,..,2654065678061.64,3137,7.65846118003496,198051720000,0.0133898911340481,..,..,..,70.4671783447266,70.7934799194336,70.1569900512695,102.696220397949,0.995100021362305,1.00554001331329,102.214920043945,103.155387878418,87.1530914306641,1.01362001895905,87.5253601074219,86.7972030639648,24.6529808044434,0.836030006408691,22.42160987854,26.8190498352051,18.4659281067723
European Union,1982,20.4299053803564,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5940033371697,-1.13812669828101,1412736786919.68,..,..,655250212094.278,..,20.7490786489505,..,576241258899.33,23.3309775811642,-2.41221835054291,1438518397616.02,..,..,647945488095.307,..,..,99.84448,100.3515,100.1044,..,7164091987600.61,..,..,2856252595989.69,..,20.1193552195653,20.3262617340415,..,..,6451055215192.75,..,..,2559122531683.38,3058,7.64090157528109,193984700000,0.00854024890821723,..,..,..,70.6427230834961,70.9220428466797,70.3771667480469,102.815849304199,0.995450019836426,1.00169003009796,102.351219177246,103.259300231934,87.6157836914062,1.00651001930237,87.6751327514648,87.5590667724609,24.9480495452881,0.85547000169754,22.9764709472656,26.8582897186279,19.6701366640365
European Union,1983,20.7599301638347,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8261567992718,-0.372604750445163,1407472862540.33,..,..,616737174675.851,..,20.9242814650317,..,565350634640.24,22.7688847490106,-0.077711935979508,1437400497119.81,..,..,615189748064.503,..,..,99.0423,99.63153,99.34432,..,7220123682240.37,..,..,2753269074038.56,..,20.430502453076,20.6569899611381,..,..,6547542137134.34,..,..,2483618369484.23,2991,9.8962784770096,245274770000,0.0101501905584049,..,..,..,71.0906219482422,71.294059753418,70.8972015380859,102.744758605957,0.995350003242493,1.00612998008728,102.279449462891,103.188987731934,88.1428070068359,1.01425004005432,88.6110076904297,87.6954116821289,25.0271606445312,0.871110022068024,23.2759704589844,26.7197608947754,27.2232156000178
European Union,1984,21.4088859259476,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8816695304844,3.35292417697242,1454664360432.78,..,..,595660347908.269,..,21.6032389212609,..,562379978202.2,22.1860714112609,0.536740322743668,1445115605187.17,..,..,577552393978.204,..,..,98.86485,99.53199,99.2068,..,7346902504575.32,..,..,2636515456684.84,..,21.117244568087,21.3118984524492,..,..,6718077494358.72,..,..,2393511901706.71,3082,11.9072048535378,284185320000,0.00473927795284162,..,..,..,71.7132415771484,71.9267120361328,71.5102767944336,102.740417480469,0.993749976158142,1.00467002391815,102.175552368164,103.280067443848,88.5988235473633,1.01284003257751,89.0052185058594,88.2104263305664,25.4034996032715,0.889389991760254,23.8911094665527,26.8622703552246,24.2164594656565
European Union,1985,21.4858906540379,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7921076810965,2.67236475727766,1493538298137.66,..,..,610254302591.974,..,21.5960238804705,..,578229388713.651,22.1375197317565,2.7726862490569,1485184126855.17,..,..,592727836058.081,..,..,98.91857,99.62144,99.27884,..,7519400634421.69,..,..,2709513196588.06,..,21.2568100347141,21.3908505222037,..,..,6880549412565.6,..,..,2461066073280.26,3052,19.5868045630801,480938320000,0.00904377081810739,..,..,..,72.4513626098633,72.4730072021484,72.4307708740234,102.951881408691,0.992669999599457,1.00530004501343,102.280319213867,103.593482971191,89.4729232788086,1.01468002796173,89.9658203125,89.0017318725586,25.9926204681396,0.89819997549057,24.5737705230713,27.3588008880615,32.0087825379331
European Union,1986,22.3463413282237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.6896655492287,5.86340552713716,1581110505260.57,..,..,849453640322.674,..,22.4629312534318,..,840965182326.995,22.0209194692719,4.19425384795204,1547476519244.97,..,..,824417185252.927,..,..,98.60873,99.39933,99.01397,..,7803851694052.55,..,..,3752306506658.1,..,22.2142832874107,22.2522808669385,..,..,7052505443455.71,..,..,3435475006326.48,3210,23.9278468056628,825067820000,0.00492198720227515,..,..,..,73.2667922973633,73.2770233154297,73.2570495605469,103.085792541504,0.991739988327026,1.00706005096436,102.318702697754,103.819038391113,91.307861328125,1.01827001571655,91.9299621582031,90.7131271362305,26.4395503997803,0.915149986743927,25.2464294433594,27.5871505737305,41.8650640753219
European Union,1987,22.0158196865885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7716117203684,4.06412049071851,1645368741285.77,..,..,1054539225154.1,..,21.942717734418,..,1016153658404.9,22.3968347146699,4.46035154232982,1616499412038.3,..,..,1037183534303.23,..,..,99.2609,99.86206,99.569,..,8074259115601.21,..,..,4669347626363,..,21.9470680454986,21.9216428247709,..,..,7219509788438.84,..,..,4242968415858.64,3456,19.2142598791936,820018090000,0.00378269473489213,..,..,..,73.4892120361328,73.7207870483398,73.2690734863281,103.191429138184,0.993579983711243,1.00839996337891,102.561248779297,103.793640136719,92.3124084472656,1.01924002170563,93.0867462158203,91.5720672607422,26.6097297668457,0.926630020141602,25.577169418335,27.6023902893066,95.9819370597165
European Union,1988,22.9514722514046,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8372835200239,9.04232606799999,1794148347893.78,..,..,1211873837820.77,..,22.862675230503,..,1162325310732.88,23.0775940019613,7.59502390584214,1739272928820.41,..,..,1173251657947.24,..,..,98.43961,99.12863,98.79272,..,8422103509873.74,..,..,5133720156913.23,..,22.9277072258887,22.8618840224132,..,..,7518377885522.25,..,..,4653295342826.38,3265,22.2466686687982,1042571570000,0.003414546784439,..,..,..,73.7527694702148,73.9357833862305,73.5788269042969,102.869499206543,0.990769982337952,1.0064799785614,102.065063476562,103.63842010498,92.9140472412109,1.01800000667572,93.6369094848633,92.2227172851562,27.2556896209717,0.940289974212646,26.4006595611572,28.0771198272705,57.6988340262034
European Union,1989,23.3051400373491,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6982977122112,8.06912808278109,1938920476080.43,..,..,1282594038461.56,..,23.3519851314641,..,1212679402639.59,23.7475229444715,7.11197359015003,1862969560178.75,..,..,1233219864450.39,..,..,97.74907,98.43935,98.10283,..,8755614948561.59,..,..,5263350506861.15,..,23.2959317698608,23.2199720205107,..,..,7820203154226.68,..,..,4750395224272.8,3277,30.3095413532789,1449605240000,0.00277016737758559,..,..,..,74.070671081543,74.268440246582,73.8827133178711,102.444686889648,0.993260025978088,1.00410997867584,101.766876220703,103.092712402344,93.5318069458008,1.01203000545502,93.9185485839844,93.1617584228516,28.3955402374268,0.958000004291534,27.7741203308106,28.99169921875,47.8897485639859
European Union,1990,23.4494405534245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9064427537408,5.47842964899228,2045142870312.4,..,..,1618361556646.78,..,23.5376353474754,..,1529419699045.68,24.1094073913785,5.15565119168706,1959017772508.87,..,..,1566572089861.47,..,..,96.95656,97.6088,97.29082,..,9060904063527.7,..,..,6587242922933.76,..,23.3510403211515,23.3663151374201,..,..,8081990679527.1,..,..,5948310998924.77,3308,21.7065763636103,1303060910000,0.00270273351886731,..,..,..,74.8349990844727,75.0451812744141,74.6352081298828,101.863967895508,0.99466997385025,1.00419998168945,101.269752502441,102.432029724121,94.03759765625,1.01113998889923,94.3286514282227,93.7589416503906,29.3689804077148,0.975709974765778,29.0004100799561,29.7224407196045,71.735157268314
European Union,1991,22.6231496780425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3126066686078,0.129369141671347,2047788654089.68,..,..,1637678119068.77,..,23.4913704418839,..,1582360290856.26,23.6515753030804,0.465282468737854,1968132738763.81,..,..,1593151564672.6,..,..,96.93878,97.55142,97.25272,..,9225566046013.67,..,..,6791637253388.05,..,22.5182643554151,22.5392618442022,..,..,8246143839773.79,..,..,6133999593663.88,3961,23.6561924310912,1473420760000,0.00375898028078916,..,..,..,74.9490814208984,75.1187286376953,74.7877883911133,101.353897094727,0.996490001678467,1.00752997398376,100.828109741211,101.856658935547,94.3682632446289,1.01549994945526,94.8679122924805,93.8898391723633,30.970760345459,0.982710003852844,30.6951503753662,31.2352294921875,54.300166844383
European Union,1992,21.9089318791321,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.3212918261552,-1.41728263773237,2018765701037.81,..,..,1727255134119.53,..,22.7676027794865,..,1686247017772.74,23.0262338469104,0.00653915571871266,1968261438028.35,..,..,1705402124718.82,..,..,97.90855,98.64759,98.28729,..,9344648121962.62,..,..,7447507858715,..,21.6954074914803,21.8238164054067,..,..,8332249949283.32,..,..,6737443068354.78,3758,18.7788279423571,1284889370000,0.00178375502158902,..,..,..,74.4456405639648,75.0018081665039,73.9168472290039,101.657722473145,0.996990025043488,1.01034998893738,101.179290771484,102.115257263184,95.0193176269531,1.01988995075226,95.7444763183594,94.3246917724609,32.5444602966309,1.01365995407104,32.7728500366211,32.3251304626465,59.3663587588668
European Union,1993,21.4672025425555,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4399536584431,-7.77767071531908,1861752752297.29,..,..,1449590270806.34,..,22.3715273369907,..,1512575488147.51,21.6178764927804,-6.15980559967056,1847020359752.52,..,..,1461619924121.75,..,..,98.47883,98.83262,98.66014,..,9172679248549.12,..,..,6697893066935.2,..,21.1713029393279,21.376409199374,..,..,8278856109873.6,..,..,6143206658223.11,3625,26.0299006762552,1635284700000,0.00495381359746813,..,..,..,75.0815277099609,75.2913665771484,74.8819732666016,102.671081542969,0.995500028133392,1.00637996196747,102.094757080078,103.222221374512,98.3673095703125,1.01383996009827,99.0702362060547,97.6942367553711,35.1210784912109,1.03294003009796,35.7209205627441,34.5443992614746,58.1781596883137
European Union,1994,21.845263922061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8445576089675,6.01198745160612,1973681094145.33,..,..,1564491347545.48,..,23.0795983371524,..,1652944067334.98,21.4942769288478,2.78678266301971,1898492802920.55,..,..,1539404499687.56,..,..,99.08432,99.29096,99.19021,..,9398183927531.11,..,..,7073315442703.86,..,21.534364721984,21.7532630295697,..,..,8469305286942.15,..,..,6466329111912.12,3337,28.1868851081417,1872206510000,0.0145766229590782,..,..,..,75.8666915893555,75.9251480102539,75.8110885620117,103.344718933105,0.993789970874786,1.00206005573273,102.678436279297,103.98168182373,101.365142822266,1.00757002830505,101.708160400391,101.036743164062,38.0570106506348,1.04946005344391,39.0407791137695,37.1098213195801,65.8286804841717
European Union,1995,22.8742998564739,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.2887706623958,5.21763756602938,2076660620347.08,..,..,1849039208124.31,..,23.8943295358735,..,1982233692153.02,21.4989554798064,3.64469012218713,1967686982579.03,..,..,1783517458993.32,..,..,99.60093,100.8442,100.238,..,9614842087551.92,..,..,8162638588738.68,..,22.5871716114884,22.7859224188411,..,..,8693849235196.17,..,..,7477329977648.78,3944,28.0809194317616,2200120670000,0.00738004902430241,..,..,..,76.5506820678711,76.3183517456055,76.7716522216797,103.157188415527,0.990499973297119,1.00236999988556,102.315986633301,103.96102142334,102.111801147461,1.01031005382538,102.572700500488,101.670608520508,39.6536293029785,1.0836900472641,41.4188194274902,37.9523086547852,57.6267282675917
European Union,1996,22.5669715261531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7316643838293,0.082862526067089,2078381393794.94,..,..,1832274335725.05,..,23.4866837138197,..,1980246291312.39,21.4015098118077,2.63920531075652,2019618281922.32,..,..,1804437823138.95,..,..,99.70856,100.9262,100.3325,..,9777469942864.45,..,..,8283385640237.04,..,22.3036689170002,22.4992508660809,..,..,8857296313206.01,..,..,7590526700876.05,4093,33.797550655269,2686645230000,0.0169330534489375,..,..,..,78.67822265625,78.2799911499023,79.0569686889648,103.565780639648,0.989929974079132,1.00355994701385,102.695579528809,104.397232055664,102.858467102051,1.01296997070313,103.422500610352,102.318481445312,41.7627792358398,1.10671997070312,44.1626815795898,39.4495887756348,37.0910124745279
European Union,1997,23.0513631671081,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9611418879703,4.2493396203289,2166698877823.01,..,..,1698425152535.34,..,24.0213537146517,..,1857757285802.2,21.3892929260497,3.26426177750936,2085543909550.7,..,..,1654199644347.66,..,..,100.0503,101.234,100.6568,..,10002086187629.7,..,..,7574442190488.53,..,22.8506870890109,22.9952936714469,..,..,9087658492566.96,..,..,6952860649138.38,4436,44.7420782488408,3338366300000,0.00938339864483763,..,..,..,80.35888671875,80.1038513183594,80.6013793945313,103.177017211914,0.99031001329422,1.00163996219635,102.376373291016,103.941528320312,102.870719909668,1.00949001312256,103.20881652832,102.546966552734,43.8586387634277,1.12777996063232,46.9104194641113,40.9159889221191,71.8495786494843
European Union,1998,23.366527458181,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7126679052632,6.95459108109301,2317383924734.23,..,..,1810160761224.39,..,24.479721976011,..,1950991946498.24,21.8525151680942,6.14117960292437,2213620906734.06,..,..,1741608060151.25,..,..,99.855,100.8456,100.3626,..,10382294256241.8,..,..,7828997673118.11,..,23.1266594116963,23.3030931572083,..,..,9357585911364.49,..,..,7152487081493.61,5054,41.1034249236527,3180750370000,0.00558016737477829,..,..,..,81.6211090087891,81.3636932373047,81.8658218383789,104.364700317383,0.989530026912689,1.00216996669769,103.524307250977,105.166839599609,100.766586303711,1.01118004322052,101.175918579102,100.374610900879,44.9949417114258,1.13960003852844,48.436939239502,41.6750793457031,135.650044576056
European Union,1999,23.1811903225877,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.989877406369,4.91725486984018,2431335598626.12,..,..,1822149128315.04,..,24.2679746389106,..,1923449527486.91,22.3727384467001,5.67031564631107,2339140199358.61,..,..,1773235460898.16,..,..,99.10816,100.1224,99.62801,..,10733842409618.3,..,..,7824575394364.29,..,22.9645909180666,23.0995920068109,..,..,9622140029495.96,..,..,7089899289456.79,6106,74.542474988773,5736265710000,0.00574157181832733,..,..,..,83.0258026123047,82.860237121582,83.1831970214844,104.172088623047,0.99032998085022,1.00293004512787,103.374900817871,104.932777404785,101.149223327637,1.01177000999451,101.536346435547,100.778427124023,46.9803314208984,1.14125001430511,50.6196517944336,43.4694709777832,81.4402584168388
European Union,2000,23.1208625712423,..,..,..,..,..,..,..,74.7566606808639,6.31085685365138,13.2865559892049,1071.25581172993,1351.28967405187,25.2348147604185,361.927950640482,464.540082356899,23.6505906046088,5.68736310612555,2569614482448.48,..,..,1720967859299.74,..,24.4083273639135,..,1776105620143.62,22.8000978226831,4.84406225622868,2452449606876.02,..,..,1659080578481.67,..,..,98.88455,99.70695,99.30603,..,11105420687201.2,..,..,7221500222836.65,..,22.900971812276,23.0126831450387,..,..,10010607948705.9,..,..,6520840290124.91,6751,78.4568380984393,5542038650000,0.00857424515415888,..,..,..,84.1771392822266,84.0234527587891,84.3231964111328,103.181976318359,0.99194997549057,1.00192999839783,102.649726867676,103.688278198242,101.282157897949,1.00876998901367,101.713638305664,100.870788574219,48.7897415161133,1.14522004127502,52.6880493164062,45.03662109375,120.976919113318
