Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Brazil,BRA,7.81045007705688,9.20786952972412,10.191309928894,10.1485004425049,10.385479927063,10.6536798477173,11.0786800384521,11.3112201690674,11.0865898132324,10.9449100494385,11.0390300750732,..,..,10.4311800003052,10.518349647522,10.7011299133301,10.7324104309082,10.7807703018188,11.1968898773193,10.8397903442383,11.0923299789429,11.3403997421265,..,11.9040498733521,..,13.4665203094482,14.6957998275757,..,..,..,..,..,..,..,..,..,..,..,..,43.2308502197266,44.3393707275391,47.1568717956543,48.4340400695801,48.3333396911621,50.0267486572266,51.1916885375977,52.6240615844727,54.5727996826172,56.8306198120117,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Canada,CAN,..,..,..,46.8787994384766,..,..,..,..,..,..,..,..,..,71.705192565918,..,..,83.9154815673828,89.8930511474609,94.3216094970703,96.4880523681641,87.6490020751953,89.9769515991211,90.4640579223633,88.7950210571289,..,58.9008407592773,59.6460494995117,58.5191192626953,..,58.4150009155273,..,..,..,..,63.8258285522461,64.2995529174805,63.6141700744629,61.8762588500977,63.154899597168,63.6187591552734,65.774299621582,67.2278594970703,67.4031677246094,69.5068588256836,70.6271591186523,69.5775985717773,72.8150634765625,74.1571426391602,77.8016510009766,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,China,CHN,0.204099997878075,0.326719999313354,0.450859993696213,0.553709983825684,0.625360012054443,0.693790018558502,1.01013994216919,1.27926003932953,2.03558993339539,..,..,1.90454995632172,2.19178009033203,2.77602005004883,3.04913997650146,3.08643007278442,3.01467990875244,3.00149011611938,2.88530993461609,2.8197500705719,2.93639993667603,3.77981996536255,4.67359018325806,5.29578018188477,5.82305002212524,6.2884202003479,6.62028980255127,7.55849981307983,9.22885990142822,11.7157096862793,14.391209602356,16.7798404693604,18.5551490783691,20.509880065918,21.4464302062988,21.8546905517578,23.2702102661133,25.2860698699951,26.8075294494629,29.3250408172607,32.7620315551758,43.8821907043457,47.4353790283203,49.7083587646484,51.5827713012695,54.0076217651367,57.2754402160645,62.2367782592773,67.3876190185547,71.9815521240234
"School enrollment, tertiary (% gross)",SE.TER.ENRR,France,FRA,21.6669101715088,22.5464096069336,23.9004707336426,25.1036701202393,25.155179977417,26.1239891052246,24.4912300109863,25.3386707305908,25.7001991271973,27.2120208740234,27.7231197357178,..,29.2940998077393,29.836799621582,30.3171501159668,31.3626308441162,34.8746299743652,37.1800117492676,39.3352088928223,42.4382705688477,45.4095916748047,49.6853713989258,51.3481597900391,53.614070892334,54.3035583496094,54.0280609130859,53.0050811767578,50.6030807495117,50.4472885131836,50.2516899108887,52.3169784545898,53.4576301574707,53.8823318481445,53.8754196166992,52.9475402832031,52.4755210876465,52.7731018066406,54.881721496582,55.6257286071777,57.9090118408203,59.8487586975098,61.5104789733887,62.7859306335449,64.7276763916016,65.8022308349609,67.5435180664062,67.7331314086914,68.4094924926758,68.974853515625,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.1853218078613,35.9999618530273,40.1300811767578,43.3363800048828,46.4355697631836,48.2839698791504,48.954719543457,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.8984489440918,65.1844787597656,68.23291015625,67.9464111328125,68.4692306518555,69.1634292602539,72.705078125,72.3894195556641,75.6655426025391,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,India,IND,4.93243980407715,..,..,4.97687005996704,4.81184005737305,4.94095993041992,4.90409994125366,4.90618991851807,5.19067001342773,4.8894100189209,5.49634981155396,5.79786014556885,5.77342987060547,5.93035984039307,6.25483989715576,5.46094989776611,5.66695976257324,5.85195016860962,5.93055009841919,..,..,..,5.42952013015747,6.16305017471313,6.45571994781494,..,..,9.45524024963379,9.67014980316162,10.1646900177002,10.6157302856445,10.9266996383667,10.646369934082,11.4313297271729,13.0294799804688,14.9149703979492,15.8814401626587,17.6703300476074,22.4931354522705,23.9132308959961,23.3749732971191,24.8983783721924,26.173828125,26.2255764007568,26.8110084533691,27.4211978912354,27.8900737762451,28.6502628326416,30.3339195251465,31.5712585449219
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Indonesia,IDN,2.64127993583679,2.56462001800537,2.57087993621826,2.61133003234863,2.31589007377625,2.4575400352478,2.35958003997803,3.38935995101929,3.86744999885559,3.88013005256653,4.08438014984131,5.33847999572754,6.10876989364624,6.35422992706299,7.54273986816406,6.83737993240356,7.92065000534058,8.38504981994629,8.65165042877197,9.49180030822754,9.4519100189209,10.6053104400635,11.4058303833008,11.616530418396,13.460280418396,13.4271001815796,14.7992601394653,14.9254198074341,14.2340402603149,14.8015203475952,15.9035701751709,16.3212699890137,16.8704605102539,16.9588603973389,17.7960300445557,20.8093490600586,23.0492897033691,23.8078193664551,25.4599494934082,29.5658397674561,30.438570022583,30.5253391265869,33.0326499938965,35.4757499694824,36.633861541748,36.7954597473145,37.925968170166,38.6503868103027,41.0022087097168,42.633171081543
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Italy,ITA,21.3535594940186,22.5514907836914,24.829870223999,25.8284301757812,26.5936393737793,27.0115699768066,27.507209777832,27.1354598999023,26.795560836792,..,24.9768009185791,24.9095706939697,25.7285900115967,25.4493198394775,24.6067790985107,26.2574806213379,28.0515995025635,29.7918891906738,32.1579513549805,33.9334716796875,36.159049987793,40.1961212158203,41.3940505981445,42.3074188232422,46.7661895751953,48.1025085449219,48.6738586425781,50.2729797363281,53.4532508850098,56.3155784606934,60.0059509277344,63.3331413269043,65.3275833129883,67.2840881347656,68.873161315918,67.580436706543,66.9518280029297,65.3789520263672,64.2488327026367,62.3440704345703,60.8917503356934,60.8824691772461,60.940788269043,61.3567886352539,62.695629119873,64.4752197265625,65.6893692016602,68.722900390625,71.2871170043945,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,United States,USA,49.8312683105469,48.7367706298828,52.3713989257812,55.7511100769043,53.9237899780273,54.5647583007812,53.7412910461426,54.6653900146484,56.9811592102051,58.3784103393555,58.8377113342285,59.8562698364258,60.106258392334,61.3857192993164,63.9272613525391,66.26513671875,67.6751098632812,69.6768112182617,70.9645614624023,75.4625701904297,77.516227722168,78.368278503418,79.4404602050781,78.8333587646484,..,70.5077362060547,71.1524276733398,..,..,..,..,..,80.6348266601562,..,..,..,..,..,..,..,88.7264175415039,88.6268692016602,88.8894119262695,88.8350524902344,88.1673889160156,88.2991790771484,87.8887100219727,87.5676574707031,84.8550872802734,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,United Kingdom,GBR,16.0944805145264,16.5485591888428,18.1010799407959,18.5548706054688,18.665340423584,18.5167503356934,18.5365295410156,18.3573207855225,18.6208095550537,18.9144306182861,21.1245803833008,21.2971096038818,21.3736591339111,22.0037097930908,22.9765205383301,23.7949695587158,24.866720199585,26.7585601806641,29.370189666748,33.5449295043945,38.5480995178223,43.9219703674316,50.3605918884277,52.677490234375,55.7670402526855,56.9180183410645,60.0285491943359,57.370231628418,57.4927787780762,61.1349906921387,61.4617309570312,59.4577484130859,59.2842216491699,59.199031829834,58.8509902954102,57.432788848877,59.1040382385254,59.8535804748535,59.3462715148926,59.2382011413574,57.077220916748,56.9918899536133,56.9323501586914,58.5959014892578,60.1500511169434,61.6712989807129,65.9645614624023,69.986572265625,77.0131607055664,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Mexico,MEX,..,7.70596981048584,9.09179973602295,9.92061042785645,9.72416973114014,10.7802400588989,11.7988195419312,13.0158004760742,13.7091598510742,14.3176202774048,14.5866098403931,15.0586795806885,..,15.7313995361328,15.5893898010254,16.3587398529053,15.9478902816772,15.544150352478,15.0283699035645,..,14.3130397796631,14.6895999908447,15.1806402206421,16.2998504638672,17.0737800598145,18.19162940979,19.2353000640869,20.5259704589844,21.3776397705078,22.3153591156006,23.0477905273438,23.7031497955322,24.130989074707,24.5689697265625,25.1474304199219,25.7789402008057,26.2105903625488,27.1670207977295,28.0361595153809,29.3496494293213,30.3301601409912,31.2052898406982,31.9718608856201,38.589771270752,40.3390693664551,41.6382789611816,43.0441398620605,45.1654510498047,45.6506195068359,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Japan,JPN,21.2372703552246,23.2406406402588,25.2607192993164,27.3905296325684,28.5044097900391,30.500919342041,30.7336292266846,30.6837291717529,30.1805591583252,29.8377990722656,29.1943397521973,28.7035007476807,29.2574195861816,27.6399192810059,27.7797107696533,28.5227203369141,28.9983501434326,28.3045101165771,28.9670906066895,29.4865608215332,..,38.4202690124512,39.7703018188477,..,..,45.2566986083984,46.8638801574707,..,..,..,..,..,..,..,..,..,..,..,..,..,62.8381881713867,62.7269897460938,62.4726600646973,63.1872291564941,62.4629783630371,62.2089385986328,62.1184997558594,62.1358413696289,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Korea, Rep.",KOR,7.44246006011963,7.52127981185913,7.81883001327515,8.77939033508301,8.85692024230957,9.35772037506104,10.4358596801758,12.3588104248047,14.783390045166,18.8228797912598,23.4447193145752,27.5428199768066,31.2666606903076,34.4731292724609,35.6251106262207,35.2998313903809,34.7567405700684,34.9929618835449,35.7576217651367,37.766040802002,41.7373695373535,43.6291694641113,47.9653587341309,53.7457618713379,70.1971588134766,67.2375183105469,71.0881500244141,74.6898574829102,77.3433532714844,80.7160491943359,84.4563903808594,89.8009033203125,95.3700103759766,99.9493103027344,102.949272155762,103.136177062988,102.658447265625,101.673286437988,100.819679260254,98.286979675293,96.3375015258789,94.4421691894531,93.9676513671875,93.6577224731445,93.7230224609375,93.3281784057617,93.9989166259766,96.8767700195312,100.317680358887,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Russian Federation,RUS,43.4306907653809,43.5558395385742,43.6737899780273,43.4329299926758,43.9183006286621,43.9083290100098,43.8902206420898,44.4142189025879,45.5608787536621,47.3773307800293,49.9153518676758,52.4318389892578,55.0355186462402,56.4416389465332,56.6480598449707,55.4659881591797,54.1047210693359,52.920051574707,51.0777587890625,48.8960113525391,45.8300514221191,43.8801689147949,42.7496910095215,43.8522109985352,45.5055999755859,47.6773109436035,51.5171318054199,55.1730194091797,60.1799583435059,64.7411575317383,68.6967468261719,69.5147933959961,71.9512329101562,73.1486434936523,75.8775329589844,77.2533264160156,77.5504302978516,..,79.728630065918,79.9922790527344,82.0453033447266,83.7739715576172,85.2701416015625,84.9138870239258,82.7727890014648,83.662712097168,83.3284912109375,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Saudi Arabia,SAU,1.79475998878479,2.23470997810364,2.82229995727539,3.58782005310059,4.20801019668579,5.30854988098145,5.35995006561279,5.59186983108521,6.17799997329712,6.60477018356323,7.22791004180908,7.29809999465942,8.12310028076172,8.53995990753174,8.38236045837402,..,8.3003101348877,9.06834030151367,9.69799995422363,10.083459854126,11.5925903320312,11.4060401916504,12.2804803848267,12.4868497848511,12.8292102813721,13.3387498855591,16.3975200653076,17.9748592376709,19.7702102661133,21.1851902008057,26.1267395019531,29.4974994659424,31.1733798980713,29.8706092834473,29.2581195831299,29.2175903320312,29.6792507171631,34.4424095153809,39.1071395874023,46.9509010314941,53.3643989562988,59.3432083129883,60.642448425293,65.8730087280273,69.6061096191406,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,South Africa,ZAF,4.33644008636475,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.98441028594971,9.72815990447998,10.0546197891235,10.8662099838257,11.9291000366211,14.1615800857544,16.6343307495117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5815620422363,17.613130569458,17.2647495269775,18.0946197509766,18.138879776001,18.8556098937988,18.9649791717529,21.4171295166016,23.3899803161621,24.0192794799805,25.1296806335449,25.2390804290771,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Turkiye,TUR,4.74977016448975,4.95013999938965,6.7263298034668,8.62302017211914,9.36324024200439,9.10966014862061,8.33150005340576,6.70244979858398,5.61541986465454,5.55338001251221,5.89737987518311,6.77023983001709,8.2138500213623,8.76403045654297,9.35004997253418,9.79928970336914,10.7596702575684,12.1269197463989,13.494779586792,14.3108997344971,16.0318298339844,19.4423503875732,19.6950397491455,..,23.3292407989502,22.6230392456055,23.3463096618652,..,25.0384502410889,25.9334297180176,29.7210502624512,30.7662506103516,33.2225189208984,37.3102416992188,39.3874015808105,40.7729606628418,46.9404602050781,56.7506217956543,61.516300201416,70.1044998168945,79.6469573974609,86.9976806640625,95.5645065307617,103.71558380127,110.534072875977,115.462463378906,117.005470275879,118.883682250977,125.763786315918,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,European Union,EUU,19.8289699554443,20.4936504364014,21.4252891540527,22.7137603759766,23.4043197631836,24.1129703521729,24.0465602874756,24.4779796600342,24.6529808044434,24.9480495452881,25.0271606445312,25.4034996032715,25.9926204681396,26.4395503997803,26.6097297668457,27.2556896209717,28.3955402374268,29.3689804077148,30.970760345459,32.5444602966309,35.1210784912109,38.0570106506348,39.6536293029785,41.7627792358398,43.8586387634277,44.9949417114258,46.9803314208984,48.7897415161133,51.3767509460449,53.8632392883301,56.2855911254883,58.4711799621582,60.2478790283203,61.6573486328125,62.5128288269043,63.7148590087891,64.9656600952148,66.4165191650391,67.2159576416016,67.2255935668945,67.500617980957,68.6604690551758,69.6855392456055,70.3927917480469,71.6794281005859,72.7852935791016,73.8699188232422,74.7346878051758,77.3375015258789,77.4991073608398
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Argentina,ARG,0.847370028495789,0.837999999523163,0.921909987926483,0.929790019989014,0.928080022335052,1.01944994926453,1.00404000282288,1.03500998020172,1.14066004753113,1.1363799571991,1.15683996677399,1.14219999313354,1.11730003356934,1.13516998291016,1.14682996273041,..,..,..,..,..,..,..,..,..,..,..,1.40173995494843,1.36731004714966,1.33592998981476,1.33747005462646,1.34669005870819,1.30524003505707,1.32123994827271,1.35178005695343,1.35222005844116,1.35339999198914,1.34807002544403,1.34685003757477,1.36926996707916,1.37328004837036,1.38708996772766,1.3909900188446,1.39732003211975,1.40629005432129,1.40893995761871,1.40596997737885,1.41640996932983,1.42865002155304,1.46200001239777,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Australia,AUS,0.594129979610443,0.654959976673126,0.703769981861115,0.757759988307953,0.772589981555939,0.807879984378815,0.836030006408691,0.8541100025177,0.846719980239868,0.863789975643158,0.888979971408844,0.902520000934601,0.944440007209778,0.988849997520447,1.04198002815247,1.07621002197266,1.11124002933502,1.13207995891571,1.15290999412537,1.15861999988556,0.990559995174408,1.01189005374908,1.04295003414154,1.06103003025055,1.06869995594025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30043005943298,1.2977499961853,1.29990994930267,1.27081000804901,1.27968001365662,1.29891002178192,1.32912003993988,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Brazil,BRA,0.838599979877472,0.89819997549057,..,..,..,..,0.947019994258881,0.9339399933815,..,..,1.00352001190186,..,..,..,..,1.05277001857758,1.07666003704071,1.09561002254486,1.0638200044632,1.07236003875732,1.09759998321533,1.11556994915009,..,..,..,1.18871998786926,1.20882999897003,..,..,..,..,..,..,..,..,..,..,..,..,1.25911998748779,1.26084005832672,1.26461005210876,1.25118005275726,1.26273000240326,1.25383996963501,1.26388001441956,1.27127003669739,1.30202996730804,1.31643998622894,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Canada,CAN,..,..,..,0.832120001316071,..,..,..,..,..,..,..,..,..,..,..,..,0.911759972572327,1.18557000160217,1.18991005420685,1.19375002384186,1.14822995662689,1.14031004905701,1.1472100019455,1.16007995605469,..,1.24258995056152,1.25294005870819,1.2537100315094,..,1.26490998268127,..,..,..,..,1.27389001846313,1.27310001850128,1.27377998828888,1.26011002063751,1.2537100315094,1.25336003303528,1.26154005527496,1.26971995830536,1.2763500213623,1.27482998371124,1.27496004104614,1.27374994754791,1.26526999473572,1.26691997051239,1.27986001968384,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,China,CHN,..,0.463880002498627,0.533119976520538,0.506609976291656,0.516189992427826,0.42833998799324,0.332769989967346,0.332430005073547,..,..,..,..,..,..,..,..,..,..,..,..,..,0.525569975376129,..,..,..,..,..,..,..,..,0.832880020141602,0.894029974937439,0.914690017700195,0.959500014781952,0.996689975261688,1.03743004798889,1.05973994731903,1.08205997943878,1.10389995574951,1.11684000492096,1.13402998447418,1.15319001674652,1.1701899766922,1.18367004394531,1.18761003017426,1.19551002979279,1.19866001605988,1.18023002147675,1.16430997848511,1.14534997940063
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,France,FRA,..,..,..,..,..,..,0.955269992351532,0.872929990291595,..,0.959819972515106,0.987380027770996,..,1.02068996429443,1.0373899936676,1.05155003070831,1.07278001308441,1.12679994106293,1.1241899728775,1.14437997341156,1.16668999195099,1.18256998062134,1.19459998607635,1.2027599811554,1.19923996925354,1.20304000377655,1.19324994087219,1.18439996242523,1.17640995979309,1.1692099571228,1.18769001960754,1.19310998916626,1.1939799785614,1.20218002796173,1.20964002609253,1.2119300365448,1.20974004268646,1.21283996105194,1.20472002029419,1.20175004005432,1.20361995697021,1.19668996334076,1.19544005393982,1.19532001018524,1.19184005260468,1.19454002380371,1.19896996021271,1.20405995845795,1.22090005874634,1.22853994369507,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.746949970722198,0.762950003147125,0.770910024642944,0.802540004253387,0.839150011539459,0.877879977226257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.931500017642975,0.946879982948303,0.976199984550476,1.02540004253387,1.04077994823456,1.05297005176544,1.03829002380371,1.06132996082306,1.07568001747131,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,India,IND,0.295399993658066,..,..,0.331629991531372,0.357479989528656,0.359090000391006,0.379029989242554,0.376179993152618,0.38798001408577,0.417419999837875,0.416200011968613,0.416629999876022,0.447259992361069,0.46042999625206,0.457580000162125,0.495460003614426,0.50204998254776,0.51868999004364,0.533699989318848,..,..,..,0.56809002161026,0.610090017318726,0.616739988327026,..,..,0.659319996833801,0.68488997220993,0.697950005531311,0.679030001163483,0.671630024909973,0.706330001354218,0.721040010452271,0.697640001773834,..,0.702390015125275,0.723380029201508,..,..,0.927424669265747,0.974676728248596,0.982283592224121,0.995716392993927,1.02315974235535,1.04912233352661,1.08748114109039,1.09612846374512,1.07530426979065,1.04139769077301
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Indonesia,IDN,..,..,..,0.39640998840332,..,..,..,..,..,0.461870014667511,0.481119990348816,0.461750000715256,0.486570000648499,..,..,..,..,..,..,..,0.668290019035339,..,0.637950003147125,0.550870001316071,..,..,0.845939993858337,0.897279977798462,0.778620004653931,0.883889973163605,0.816810011863708,0.815810024738312,..,0.940869987010956,1.0220400094986,0.94980001449585,0.99084997177124,0.921980023384094,0.901489973068237,1.08235001564026,1.13372004032135,1.1308399438858,1.11837995052338,1.12885999679565,1.13438999652863,1.13780999183655,1.11000955104828,1.13140785694122,1.15243935585022,1.18024003505707
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Italy,ITA,0.632979989051819,0.658379971981049,0.654969990253448,0.645240008831024,0.661620020866394,0.69038999080658,0.713500022888184,0.747680008411407,0.763289988040924,..,0.812170028686523,0.827099978923798,0.850709974765778,0.878889977931976,0.903079986572266,0.921159982681274,0.940689980983734,0.95932000875473,0.938149988651276,1.01574003696442,1.05452001094818,1.08926999568939,1.12265002727509,1.13824999332428,1.17290997505188,1.24756002426147,1.21160995960236,1.22439002990723,1.24056005477905,1.24995994567871,1.2501300573349,1.2523900270462,1.26391005516052,1.27433001995087,1.28286004066467,1.28916001319885,1.29793000221252,1.29770994186401,1.29903995990753,1.29577004909515,1.28454005718231,1.27798998355865,1.26723003387451,1.26112997531891,1.26060998439789,1.26952004432678,1.2747700214386,1.28111004829407,1.28154003620148,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,United States,USA,0.757809996604919,0.793990015983582,0.823909997940063,0.827859997749329,0.907149970531464,0.961319983005524,1.00899004936218,1.04502999782562,1.06299996376038,1.07339000701904,1.06612002849579,1.07603001594543,1.09409999847412,1.11099994182587,1.13071000576019,1.15645003318787,1.17964005470276,1.19342005252838,1.20037996768951,..,1.21640002727509,1.22070002555847,1.23162996768951,1.23691999912262,..,1.24037003517151,1.24041998386383,..,..,..,..,..,1.29685997962952,..,..,..,..,..,..,..,1.27189004421234,1.26513004302979,1.26267004013062,1.25643002986908,1.26481997966766,1.26827001571655,1.27759003639221,1.29252004623413,1.32444000244141,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,United Kingdom,GBR,0.543439984321594,0.569310009479523,0.581979990005493,0.586579978466034,0.583010017871857,0.577579975128174,0.578819990158081,0.595239996910095,0.596140027046204,0.612760007381439,0.81129002571106,0.821129977703094,0.833679974079132,0.858129978179932,0.882009983062744,0.892920017242432,0.902719974517822,0.934480011463165,0.956789970397949,0.975260019302368,1.00591003894806,1.02236998081207,1.05505001544952,1.03486001491547,1.08307003974915,1.1143399477005,1.13056004047394,1.15568995475769,1.17806994915009,1.2038300037384,1.22834002971649,1.26681995391846,1.26968002319336,1.26839005947113,1.26443004608154,1.26222002506256,1.25293004512787,1.24590003490448,1.2476099729538,1.24986004829407,1.24583995342255,1.24458003044128,1.25510001182556,1.26730000972748,1.27810001373291,1.28269994258881,1.28522002696991,1.27724003791809,1.26323997974396,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Mexico,MEX,..,..,..,..,0.360790014266968,0.388090014457703,..,0.446799993515015,0.46492001414299,0.491100013256073,0.521220028400421,0.530449986457825,..,..,..,..,..,..,..,..,0.789449989795685,0.817700028419495,0.838680028915405,0.860639989376068,0.869549989700317,0.879040002822876,0.884989976882935,0.897130012512207,0.906780004501343,0.918619990348816,0.934729993343353,0.951110005378723,0.965690016746521,0.96763002872467,0.971909999847412,0.97639000415802,0.982320010662079,0.983129978179932,0.982800006866455,0.982620000839233,0.980159997940063,0.986050009727478,0.98760998249054,1.01208996772766,1.02585005760193,1.04387998580933,1.05839002132416,1.07974994182587,1.11513996124268,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Japan,JPN,0.41865000128746,0.438459992408752,0.46739000082016,0.490209996700287,0.511520028114319,0.497500002384186,0.505420029163361,0.502449989318848,0.506139993667603,0.510259985923767,0.520680010318756,0.52989000082016,0.54569000005722,0.557940006256104,0.583750009536743,0.616699993610382,0.635230004787445,0.654969990253448,0.656350016593933,0.71220999956131,..,0.81538999080658,0.824959993362427,..,..,0.84495997428894,0.848249971866608,..,..,..,..,..,..,..,..,..,..,..,..,..,0.916119992733002,0.931919991970062,0.943650007247925,0.952430009841919,0.964129984378815,0.971849977970123,0.978950023651123,0.982900023460388,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,"Korea, Rep.",KOR,0.369150012731552,0.383240014314651,0.396230012178421,0.361589998006821,0.350479990243912,0.331950008869171,0.324079990386963,0.314839988946915,..,0.360379993915558,0.371239989995956,0.416689991950989,0.485850006341934,0.457469999790192,0.45194000005722,0.451730012893677,0.463869988918304,0.482560008764267,0.49957001209259,0.512470006942749,0.572529971599579,0.56511002779007,0.586189985275269,0.595510005950928,0.654560029506683,0.58270001411438,0.593729972839355,0.586399972438812,0.599039971828461,0.612240016460419,0.620729982852936,0.634079992771149,0.645190000534058,0.663110017776489,0.682439982891083,0.70169997215271,0.713940024375916,0.732500016689301,0.745710015296936,0.756519973278046,0.765600025653839,0.773000001907349,0.78329998254776,0.790759980678558,0.797789990901947,0.810829997062683,0.82438999414444,0.832859992980957,0.845170021057129,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,1.24346005916595,..,..,..,..,1.27822995185852,..,..,..,..,1.19605994224548,1.1841299533844,1.18216001987457,..,..,..,..,..,..,..,1.23206996917725,1.25973999500275,1.23237001895905,1.26277005672455,1.25901997089386,1.25116002559662,1.24506998062134,1.25019001960754,1.25276005268097,..,1.24776005744934,1.21097004413605,1.18903994560242,1.16541004180908,1.16781997680664,1.15582001209259,1.15702998638153,1.15128004550934,1.14449000358582,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Saudi Arabia,SAU,0.14606000483036,0.165920004248619,0.192560002207756,0.28931000828743,0.331299990415573,0.327630013227463,0.387970000505447,0.436890006065369,0.524869978427887,0.585510015487671,0.656759977340698,0.771809995174408,0.833249986171722,0.924449980258942,0.936410009860992,..,..,..,1.0200799703598,0.860010027885437,1.08436000347137,1.05971002578735,1.16298997402191,1.20931005477905,1.17225003242493,1.34605002403259,1.4021999835968,1.42421996593475,1.37715995311737,1.3712899684906,1.40190994739532,1.38779997825623,1.34595000743866,1.3568400144577,1.27941000461578,1.28534996509552,1.28743994235992,1.21621000766754,1.14824998378754,1.02594995498657,0.933709979057312,0.945299983024597,0.97544002532959,1.00266003608704,1.00757002830505,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.817589998245239,0.832499980926514,0.790910005569458,0.841080009937286,0.877120018005371,0.865339994430542,0.925679981708527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.29364001750946,1.29782998561859,1.2974499464035,1.30209004878998,1.30541002750397,1.30654001235962,1.32193994522095,1.33575999736786,1.36945998668671,1.38713002204895,..
